plate_id,well_id,type,catalog_number,product_name,target_selleck,InChIKey,cc_status,target_cc
HC1094_selleckKinase_p2,E2,sample,S1014,Bosutinib (SKI-606),Src,UBPYILGKFZZVDX-UHFFFAOYSA-N,ok,ABL1;CDK2;HCK;LYN;MAP2K1;MAP2K2;SRC;ABL2;BLK;BMX;BTK;CASK;DSTYK;EGFR;EPHA2;EPHA3;EPHA4;EPHA5;EPHA8;EPHB2;EPHB4;ERBB3;ERBB4;FGR;FRK;FYN;GAK;LCK;MAP2K5;MAP3K19;MAP3K2;MAP4K1;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MINK1;NTRK1;NTRK2;PKMYT1;SIK1;SIK2;SLK;STK10;STK24;STK35;TNK2;VRK2;YES1;AXL;CAMK1D;CAMK2G;CHEK2;CLK3;CSK;CSNK1A1;CSNK1D;CSNK1E;DDR1;DDR2;DMPK;EIF2AK4;EPHB1;EPHB3;EPHB6;HIPK4;IKBKE;KIT;MAP3K20;MAP3K3;MAP3K4;MAP3K7;MERTK;NUAK2;PDGFRB;PTK2B;SIK3;SRMS;STK26;STK33;STK4;SYK;TBK1;TEC;TNIK;TNNI3K;TXK;TYRO3;WEE1;WEE2;ABCB1;CYP3A4;Q6ZSR9;BCR;BMP2K;ERBB2;FER;MAP3K1;Pdgfra
HC1094_selleckKinase_p2,F2,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,G2,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,H2,sample,S8251,Necrosulfonamide,Others,FNPPHVLYVGMZMZ-XBXARRHUSA-N,not_covered,NA
HC1094_selleckKinase_p2,I2,sample,S7734,LFM-A13,BTK,UVSVTDVJQAJIFG-VURMDHGXSA-N,not_covered,BTK;JAK1;JAK2;HCK;EGFR;KCNJ12;KCNJ2
HC1094_selleckKinase_p2,J2,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,K2,sample,S1802,Acadesine,AMPK,RTRQQBHATOEIAF-UUOKFMHZSA-N,not_covered,PRKAA1
HC1094_selleckKinase_p2,L2,sample,S1555,AZD8055,mTOR,KVLFRAWTRWDEDF-IRXDYDNUSA-N,ok,MTOR;PIK3CA;FECH
HC1094_selleckKinase_p2,M2,sample,S7508,JNK Inhibitor IX,JNK,WQGDQGAFSDMBLA-UHFFFAOYSA-N,ok,MAPK10
HC1094_selleckKinase_p2,N2,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,O2,sample,S1173,WZ4002,EGFR,ITTRLTNMFYIYPA-UHFFFAOYSA-N,ok,EGFR;JAK3;YES1
HC1094_selleckKinase_p2,P2,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A3,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B3,sample,S7253,AZD2858,GSK-3,FHCSBLWRGCOVPT-UHFFFAOYSA-N,ok,GSK3B
HC1094_selleckKinase_p2,C3,sample,S2904,PF-477736,Chk,NDEXUOWTGYUVGA-LJQANCHMSA-N,ok,AURKA
HC1094_selleckKinase_p2,D3,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,E3,sample,S2755,Varlitinib,EGFR,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,ok,EGFR;ERBB2;RIPK2;RIPK3;YES1
HC1094_selleckKinase_p2,F3,sample,S7541,Decernotinib (VX-509),JAK,ASUGUQWIHMTFJL-QGZVFWFLSA-N,ok,JAK3;JAK1;JAK2;TYK2;Q6ZSR9;AAK1;ABL2;BMP2K;CAMK2D;CDC42BPA;CDC42BPB;CDK17;CDK9;CSNK2A2;MAP3K2;MARK2;MARK3;PKN1;PLK4;PRKCA;PRKCB;PRKCD;ROCK1;ROCK2;SLK;STK10;STK26;TAOK1;TAOK3;TOP2B;TP53RK
HC1094_selleckKinase_p2,G3,sample,S7087,GSK2334470,PDK-1,QLPHOXTXAKOFMU-WBVHZDCISA-N,ok,PDPK1
HC1094_selleckKinase_p2,H3,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,I3,sample,S8004,ZM 39923 HCl,JAK,JSASWRWALCMOQP-UHFFFAOYSA-N,ok,JAK3;TDP1;ALDH1A1;ALOX15B;ATM;CBX1;CYP1A2;CYP2C9;CYP2D6;CYP3A4;EHMT2;GMNN;HSD17B10;HSP90AA1;IDH1;KDM4A;KDM4E;LMNA;MAPK1;MPHOSPH8;NFKB1;PLK1;RGS4;SMAD3;THPO;TP53;VDR;Q7M0F8;P25779;NS1;PF3D7_1443900;Rorc;TGR;Txnrd1;ffp;pfk;vpr
HC1094_selleckKinase_p2,J3,sample,S2902,S-Ruxolitinib (INCB018424),JAK,HFNKQEVNSGCOJV-HNNXBMFYSA-N,not_covered,JAK1;JAK2;JAK3
HC1094_selleckKinase_p2,K3,sample,S1093,GSK1904529A,IGF-1R,MOSKATHMXWSZTQ-UHFFFAOYSA-N,ok,IGF1R;INSR
HC1094_selleckKinase_p2,L3,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,M3,sample,S1178,Regorafenib (BAY 73-4506),"c-Kit, Raf, VEGFR",FNHKPVJBJVTLMP-UHFFFAOYSA-N,ok,ABL1;BRAF;FGFR1;FGFR2;FLT1;FLT4;FRK;KDR;KIT;NTRK1;PDGFRA;PDGFRB;RAF1;RET;TEK;EPHX2;GLRA1;ABCB1;ABCG2;CYP2B6;CYP2C19;CYP2C8;CYP2C9;CYP3A4;UGT1A1;UGT1A9;BCR;CDK17;CLK1;DDR1;DDR2;EPHA2;FLT3;LIMK1;MAP3K1;MAP3K20;MAPK11;MAPK14;MAPKAPK2;RIPK2;RIPK3;YES1
HC1094_selleckKinase_p2,N3,sample,S7638,LDC1267,TAM Receptor,ISPBCAXOSOLFME-UHFFFAOYSA-N,ok,AXL
HC1094_selleckKinase_p2,O3,sample,S7170,RO5126766 (CH5126766),Raf,LMMJFBMMJUMSJS-UHFFFAOYSA-N,ok,MAP2K1;RAF1;MAP2K2;MAP2K5
HC1094_selleckKinase_p2,P3,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A4,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B4,sample,S7898,GSK621,AMPK,KURYSXLJGKKDHT-UHFFFAOYSA-N,not_covered,PRKAA1
HC1094_selleckKinase_p2,C4,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,D4,additional,additional,Vinblastine,Microtubles,NA,NA,NA
HC1094_selleckKinase_p2,E4,sample,S1378,Ruxolitinib (INCB018424),JAK,HFNKQEVNSGCOJV-OAHLLOKOSA-N,ok,JAK1;JAK2;JAK3;TYK2;AAK1;BMP2K;CAMK1D;CAMK2A;CAMK2D;CAMK2G;CASK;DAPK1;DAPK2;DAPK3;DCLK1;DCLK3;EPHB6;ERN1;GAK;IRAK1;LRRK2;MAP3K19;MAP3K2;MAP3K3;MKNK2;PI4KB;PLK1;PLK4;RET;ROCK1;ROCK2;RPS6KA1;RPS6KA2;RPS6KA5;RPS6KA6;ULK1;ULK2;VRK2;CYP3A4;Q6ZSR9;CAMK4;CIT;CLK1;CSNK2A2;DYRK1A;MAP3K11;MARK2;MARK3;NEK3;PHKG2;PKN1;PRKCA;TAOK2
HC1094_selleckKinase_p2,F4,sample,S7524,FR 180204,ERK,XVECMUKVOMUNLE-UHFFFAOYSA-N,not_covered,MAPK3;MAPK1;MAPK14
HC1094_selleckKinase_p2,G4,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,H4,sample,S1033,Nilotinib (AMN-107),Bcr-Abl,HHZIURLSWUIHRB-UHFFFAOYSA-N,ok,ABL1;KIT;ABL2;CA1;CA12;CA14;CA2;CA3;CA4;CA6;CA7;CA9;DDR1;DDR2;EPHB1;EPHB2;EPHB6;KCNH2;MAP3K20;NQO2;PDGFRA;PDGFRB;CA5A;CSF1R;EPHA2;EPHA3;EPHA8;EPHB4;FRK;LCK;LYN;MAP2K5;MAPK11;PIP4K2C;ABCB1;ABCG2;CYP2B6;CYP2C8;CYP2C9;CYP2D6;CYP3A4;UGT1A1;BCR;CACNA1C;CACNA1D;CACNA1F;CACNA1S;FECH;MAPK14;RIPK3;Ca15;Ca13
HC1094_selleckKinase_p2,I4,sample,S2201,BMS-794833,"c-Met, VEGFR",PDYXPCKITKHFOZ-UHFFFAOYSA-N,ok,AXL;FLT3;KDR;MET;MST1R;YES1
HC1094_selleckKinase_p2,J4,additional,additional,BIX 01294,Methyltransferase,NA,NA,NA
HC1094_selleckKinase_p2,K4,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,L4,sample,S8572,Amcasertib (BBI503),Stemness kinase,QDWKGEFGLQMDAM-JJIBRWJFSA-N,not_covered,NA
HC1094_selleckKinase_p2,M4,sample,S7167,SSR128129E,FGFR,SNMCWIDCSPHZRD-UHFFFAOYSA-N,not_covered,FGFR1
HC1094_selleckKinase_p2,N4,additional,additional,Obatoclax,Bcl-2,NA,NA,NA
HC1094_selleckKinase_p2,O4,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,P4,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A5,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B5,sample,S2671,AS-252424,PI3K,OYYVWNDMOQPMGE-SDQBBNPISA-N,ok,PIK3CA;PIK3CG;CBX1;EHMT2;FEN1;RGS4;USP1;VDR
HC1094_selleckKinase_p2,C5,sample,S2475,Imatinib (STI571),PDGFR,KTUFNOKKBVMGRW-UHFFFAOYSA-N,ok,ABL1;CSF1R;KIT;NTRK1;PDGFRA;PDGFRB;ABCG2;ABL2;CA1;CA12;CA14;CA2;CA3;CA6;CA7;CA9;DDR1;DDR2;NQO2;PIP4K2C;SLC47A1;SLC47A2;SLC6A4;TBXAS1;ABCB1;CA4;EGFR;HTR2A;LCK;LYN;SLC22A2;ALB;CYP1A1;CYP1A2;CYP1B1;CYP2C19;CYP2C9;CYP2D6;CYP3A4;CYP3A5;CYP3A7;ORM1;PTGS1;SLC22A1;BCR;CLK4;CSNK2A2;EYA2;FRK;HRH2;IDH1;IRAK1;MAPK10;RAD52;SMAD3;TAOK1;TDP1;YES1;Ca15;Ca13;P25779;P08659
HC1094_selleckKinase_p2,D5,sample,S8330,IPI-549,PI3K,XUMALORDVCFWKV-IBGZPJMESA-N,ok,PIK3CA;PIK3CB;PIK3CD;PIK3CG
HC1094_selleckKinase_p2,E5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,F5,sample,S2752,HER2-Inhibitor-1,"EGFR,HER2",QVMNYGOVNWWFKF-UHFFFAOYSA-N,not_covered,ERBB2;EGFR
HC1094_selleckKinase_p2,G5,sample,S7006,BAY-61-3606,Syk,JWQOJVOKBAAAAR-UHFFFAOYSA-N,ok,SYK;AURKB;CAMK2G;CDC7;CDK1;CDK2;CDK5;CLK2;CLK4;CSF1R;DYRK1A;DYRK3;FLT3;GSK3A;GSK3B;HIPK2;HIPK4;IRAK1;KIT;MAP4K2;MAP4K4;MAPK1;MET;MINK1;MKNK2;NEK4;PBK;PHKG2;PIM2;PIM3;PKN2;PLK4;PRKD2;PRKD3;ROCK1;ROCK2;SLK;STK3
HC1094_selleckKinase_p2,H5,sample,S2150,Neratinib (HKI-272),"EGFR,HER2",JWNPDZNEKVCWMY-VQHVLOKHSA-N,ok,EGFR;ERBB2;ERBB4;ERBB3;MAP2K1;MAP2K2;MAP3K19;MAP4K3;MAP4K5;MINK1;STK10;STK24;STK25;STK26;AXL;BLK;BTK;CSNK1E;DSTYK;EIF2AK4;EPHB6;GAK;LCK;MAP2K5;MAP3K3;MAP3K4;MAP4K1;MAP4K2;NEK2;NUAK2;PAK1;PAK2;SIK1;SLK;STK3;STK4;TNIK;YES1;ABCB5;ALB;CYP3A4;FMO3;ORM1;FECH;HCK;LYN;MAP4K4
HC1094_selleckKinase_p2,I5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,J5,sample,S7435,AR-A014418,GSK-3,YAEMHJKFIIIULI-UHFFFAOYSA-N,ok,GSK3B;AURKB;CDK2;CDK5;GSK3A;RPS6KB1
HC1094_selleckKinase_p2,K5,sample,S7511,LY2857785,CDK,LHIUZPIDLZYPRL-MXVIHJGJSA-N,not_covered,CDK9;CDK8;CDK7
HC1094_selleckKinase_p2,L5,sample,S7286,RO9021,Syk,XJZVCDVZCRLIKN-QWHCGFSZSA-N,ok,SYK
HC1094_selleckKinase_p2,M5,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,N5,sample,S7206,CNX-2006,EGFR,BFSRTTWIPACGMI-UHFFFAOYSA-N,ok,EGFR;ERBB2;ERBB3;ERBB4
HC1094_selleckKinase_p2,O5,sample,S1102,U0126-EtOH,MEK,DVEXZJFMOKTQEZ-WHYMJUELSA-N,ok,MAPT;ALDH1A1;BLM;EHMT2;GAA;GMNN;HPGD;LMNA;MAPK1;RGS4;VDR
HC1094_selleckKinase_p2,P5,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A6,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,C6,sample,S2179,LY2784544,JAK,SQSZANZGUXWJEA-UHFFFAOYSA-N,ok,JAK2;AURKA
HC1094_selleckKinase_p2,D6,sample,S8036,Butein,EGFR,AYMYWHCQALZEGT-ORCRQEGFSA-N,ok,BACE1;HSD17B2;POLK;ACE;Akr1b1;Alox5;fabI;XDH
HC1094_selleckKinase_p2,E6,sample,S8163,GDC-0084,"PI3K,mTOR",LGWACEZVCMBSKW-UHFFFAOYSA-N,ok,PIK3CA;MTOR
HC1094_selleckKinase_p2,F6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,G6,sample,S7953,ETC-1002,AMPK,HYHMLYSLQUKXKP-UHFFFAOYSA-N,not_covered,PRKAA1;ACLY
HC1094_selleckKinase_p2,H6,sample,S1352,TG100-115,PI3K,UJIAQDJKSXQLIT-UHFFFAOYSA-N,ok,PIK3CD;PIK3CG;PI4KB;PIK3C2B;PIK3C2G;PIK3CA;PIK3CB;PIP4K2C;PIP5K1C;CLK1;CLK2;CLK4;RIPK4;RPS6KA1;Q6ZSR9;AAK1;BMP2K;MAP3K1;PDXK
HC1094_selleckKinase_p2,I6,sample,S8412,Naquotinib(ASP8273),EGFR,QKDCLUARMDUUKN-XMMPIXPASA-N,ok,EGFR
HC1094_selleckKinase_p2,J6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,K6,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,L6,sample,S7668,Picropodophyllin (PPP),IGF-1R,YJGVMLPVUAXIQN-HAEOHBJNSA-N,ok,IGF1R;TDP1;lef
HC1094_selleckKinase_p2,M6,sample,S1530,BIX 02188,MEK,BQNHHYZMVCQLJG-VHXPQNKSSA-N,not_covered,MAP2K5;MAPK7
HC1094_selleckKinase_p2,N6,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,O6,sample,S8015,CEP-32496,Raf,DKNUPRMJNUQNHR-UHFFFAOYSA-N,ok,BRAF;EGFR;RET;ABL1;CSF1R;EPHA2;KDR;KIT;LCK;PDGFRB;CYP2C19;RAF1;ABL2;BCR;DDR1;DDR2;EPHB4;FER;FLT3;LYN;MAP3K20;MAP4K2;MAP4K5;MAPK11;MAPK14;MAPK8;MAPK9;MAPKAPK2;MYLK;RIPK2
HC1094_selleckKinase_p2,P6,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A7,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B7,sample,S2736,TG101348 (SAR302503),JAK,JOOXLOJCABQBSG-UHFFFAOYSA-N,ok,FLT3;JAK2;BRD4;BRDT;DAPK1;DAPK2;DAPK3;DCLK3;EPHB6;GAK;JAK1;MAP3K19;STK16;TYK2;AAK1;ABL1;ACVR1;AXL;BMP2K;CAMK2A;CASK;CDK7;CIT;COQ8B;CSNK2A2;DCLK1;DSTYK;EIF2AK4;ERN1;FGFR1;FGR;FRK;FYN;GRK4;HIPK4;IRAK1;IRAK3;JAK3;KIT;LCK;MAPK10;MAPK7;MAPK8;MAPK9;MARK3;MYLK4;NUAK1;NUAK2;PDGFRB;PI4KB;PIK3CA;PIK3CG;PIP4K2B;PIP4K2C;PIP5K1A;PLK1;PLK4;PTK2;PTK2B;RET;RIOK1;RIOK3;RPS6KA4;SIK1;SIK2;SRC;SRPK1;SRPK2;SRPK3;STK17B;STK33;TBK1;TNK2;ULK1;ULK2;ULK3;YES1;Q6ZSR9;ADCK1;AURKB;BCR;IKBKE;NEK9;NQO2;WEE1;pknB
HC1094_selleckKinase_p2,C7,sample,S7176,SKI II,sphingosine kinase (SphK),ZFGXZJKLOFCECI-UHFFFAOYSA-N,ok,ALOX5;SPHK1;VCP;MAPT;SPHK2;ALOX15;KMT2A;MAP4K4;MAPKAPK2;MEN1;MINK1;PIM3;Rorc;lef
HC1094_selleckKinase_p2,D7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,E7,sample,S7921,DEL-22379,ERK,INQUULPXCZAKMS-LPYMAVHISA-N,not_covered,MAPK3;MAPK1;MAPK7
HC1094_selleckKinase_p2,F7,sample,S8041,"Cobimetinib (GDC-0973, RG7420)",MEK,BSMCAPRUBJMWDF-KRWDZBQOSA-N,ok,MAP2K1;MAP2K2;BRAF;ABCB1;ABCG2;CYP3A4;SLCO1B1;SLCO1B3
HC1094_selleckKinase_p2,G7,sample,S7741,SB239063,p38 MAPK,ZQUSFAUAYSEREK-UHFFFAOYSA-N,ok,CSNK1A1;CSNK1D;CYP2C19;CYP2C9;FRK;LCK;MAP4K4;MAP4K5;MAPK9;MINK1;PRKD2;PRKD3
HC1094_selleckKinase_p2,H7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,I7,sample,S7665,CH5183284 (Debio-1347),FGFR,BEMNJULZEQTDJY-UHFFFAOYSA-N,ok,FGFR1;FGFR2;FGFR3;KCNH2;FGFR4;PDXK;RET;GSC2
HC1094_selleckKinase_p2,J7,sample,S1064,Masitinib (AB1010),"c-Kit, PDGFR, FGFR, FAK",WJEOLQLKVOPQFV-UHFFFAOYSA-N,ok,FGFR3;KIT;PDGFRA;PDGFRB;ABL1;CSF1R;DDR1;DDR2;ABL2;BLK;FRK;FYN;LCK;LYN;BCR;NQO2;YES1
HC1094_selleckKinase_p2,K7,sample,S2386,Indirubin,GSK-3,CRDNMYFJWFXOCH-BUHFOSPRSA-N,ok,AHR
HC1094_selleckKinase_p2,L7,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,M7,sample,S7028,IPI-145 (INK1197),PI3K,SJVQHLPISAIATJ-ZDUSSCGKSA-N,ok,PIK3CD;PIK3CG
HC1094_selleckKinase_p2,N7,sample,S1042,Sunitinib Malate,"VEGFR, PDGFR, c-Kit, Flt",WINHZLLDWRZWRT-ATVHPVEESA-N,ok,CSF1R;FLT1;FLT3;FLT4;KDR;KIT;PDGFRA;PDGFRB;RET;AAK1;ABL1;AXL;BMP2K;CHEK1;CHEK2;CLK1;CLK2;CLK4;CSNK1D;CSNK1E;DAPK3;DLK1;EPHB6;ERN1;FGFR3;GAK;IRAK1;ITK;JAK1;KCNH2;LCK;LRRK2;MAP3K19;MAP4K1;MERTK;MINK1;MYLK;MYLK3;MYLK4;PAK3;PHKG1;PHKG2;PRKAA1;RPS6KA1;RPS6KA2;RPS6KA5;RPS6KA6;STK10;STK17A;STK33;STK4;TNIK;ULK1;ULK2;ACHE;ALK;AURKB;AURKC;BLK;CAMK2A;CDK14;CDK16;CSNK1A1;CSNK1G2;CSNK2A1;CSNK2A2;DAPK1;DAPK2;DCLK3;DSTYK;DYRK1A;EGFR;EIF2AK4;FGFR1;FGR;GRK1;GRK4;GRK7;HCK;HIPK1;HIPK2;HIPK3;HIPK4;INSR;IRAK3;IRAK4;LYN;MAP2K1;MAP2K2;MAP2K5;MAP3K12;MAP3K13;MAP3K2;MAP3K3;MAP3K7;MAP4K2;MAP4K3;MAP4K4;MAP4K5;MAST1;MYLK2;NTRK1;NUAK1;NUAK2;PIP4K2B;PLK4;PRKAA2;PRKD2;PRKD3;PTK2B;RIOK1;RIOK2;ROCK2;RPS6KA3;RPS6KA4;RPS6KB1;SBK1;SGK3;SLC22A1;SLK;SRC;SRPK1;SRPK2;SRPK3;STK11;STK16;STK17B;STK24;STK25;STK3;TAOK3;TBK1;TNKS2;TTK;TYRO3;ULK3;YES1;ABCB1;ABCC2;ABCC4;ABCG2;CYP3A4;CYP3A5;CYP3A7;Q6ZSR9;BMPR2;CAMK2G;CAMK4;CDK17;CDK3;CDK7;CSNK1G1;CSNK1G3;ERCC2;IKBKE;KMT2A;LATS1;LMNA;MAP3K11;MARK2;MARK3;MELK;MEN1;NQO2;PRKAG1;PRKAG2;STK26;pknB
HC1094_selleckKinase_p2,O7,sample,S7752,SC1,ERK,NBZFRTJWEIHFPF-UHFFFAOYSA-N,ok,MAP4K2;TNK2
HC1094_selleckKinase_p2,P7,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,A8,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
HC1094_selleckKinase_p2,B8,sample,S1070,PHA-665752,c-Met,OYONTEXKYJZFHA-SSHUPFPWSA-N,ok,MET;AURKC;AXL;BMP2K;CAMKK1;CAMKK2;CASK;CDK7;DDR1;EPHB6;FLT3;GRK7;HIPK1;HIPK2;HIPK3;KDR;MAP3K19;MAP4K1;MAP4K4;MAP4K5;MINK1;MST1R;PIP5K1A;SRPK1;STK10;TAOK3;CPK4
HC1094_selleckKinase_p2,C8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,D8,sample,S7158,LY2835219,CDK,UZWDCWONPYILKI-UHFFFAOYSA-N,ok,CDK4;CDK6;ABCB1;ABCG2;ALB;CYP3A4;ORM1;SLC47A1;SLC47A2;Q6ZSR9;AAK1;ADCK1;BMP2K;CAMK2D;CAMK2G;CAMKK2;CDK16;CDK2;CDK9;CILK1;CIT;CLK1;CSNK2A2;DYRK1A;EIF2AK1;GAK;GSK3A;GSK3B;IRAK1;MAP4K4;MAPK8;PIM1;PRKCA;PRKCB;PRKCD;PRKD2;PRKD3;STK10;STK16;TAOK1;TAOK3
HC1094_selleckKinase_p2,E8,sample,S7317,WZ4003,AMPK,SDGJBAUIGHSMRI-UHFFFAOYSA-N,not_covered,NUAK1;NUAK2
HC1094_selleckKinase_p2,F8,sample,S1117,Triciribine,Akt,HOGVTUZUJGHKPL-HTVVRFAVSA-N,ok,TDP1;pol
HC1094_selleckKinase_p2,G8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,H8,sample,S2749,BGT226 (NVP-BGT226),"PI3K, mTOR",BMMXYEBLEBULND-UHFFFAOYSA-N,ok,MTOR;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PIK3R1;PIK3R2;PIK3R3;PIK3R5;CLK1;CSNK2A2;DYRK1A;FECH;GSK3A;MELK;MYLK3;PIP4K2C;TP53RK
HC1094_selleckKinase_p2,I8,additional,additional,Navitoclax,Bcl-2,NA,NA,NA
HC1094_selleckKinase_p2,J8,sample,S1049,Y-27632 2HCl,ROCK,IYOZTVGMEWJPKR-VOMCLLRMSA-N,ok,ROCK1
HC1094_selleckKinase_p2,K8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,L8,sample,S1038,PI-103,"DNA-PK, PI3K, mTOR",TUVCWJQQGGETHL-UHFFFAOYSA-N,ok,BRAF;MTOR;PIK3C2A;PIK3C2B;PIK3C2G;PIK3CA;PIK3CB;PIK3CD;PIK3CG;PIP4K2C;PRKDC;DAPK3;HIPK2;PI4KB;CLK4;PIM3
HC1094_selleckKinase_p2,M8,sample,S8124,BMS-582949,p38 MAPK,GDTQLZHHDRRBEB-UHFFFAOYSA-N,ok,MAPK14;MAPK11
HC1094_selleckKinase_p2,N8,sample,S1573,Fasudil (HA-1077) HCl,ROCK,NGOGFTYYXHNFQH-UHFFFAOYSA-N,ok,ROCK1;ROCK2;AKT1;AKT3;ATAD5;AURKB;CDK12;CDK13;CDK5;CDK7;CDK8;CDK9;CHEK2;CIT;CLK4;CYP2D6;CYP3A4;DAPK3;HTT;KDM4A;LATS1;LRRK2;MAP4K4;MELK;NQO2;PKN1;PKN2;PRKACA;PRKCD;PRKCG;PRKCQ;PRKD2;PRKD3;PRKX;RPS6KA3;RPS6KB1;SGK2
HC1094_selleckKinase_p2,O8,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,DMSO_ctrl,NA,NA,NA
HC1094_selleckKinase_p2,P8,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,DMSO_ctrl_phenolRed,NA,NA,NA
